MD1 	 MD2	 DMP 	 DM3 	 Br(h2->e+e-h1) 	 Br(h2->mu+mu-h1) 	 Br(h2->tau+tau-h1) 	 Br(h2->n+n-h1) 	 Br(h2->Zh1) 	 Br(Z->e+e-) 	 Br(Z->mu+mu-) 	 Br(Z->tau+tau-) 	 Br(Z->n+n-)
2.918759e+02 	4.476101e+02 	6.210409e+01 	9.363017e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	8.762757e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.481555e+02 	2.001310e+02 	1.340613e+01 	3.856937e+01 	2.192834e-02 	2.192771e-02 	2.173040e-02 	4.334748e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.050974e+02 	9.329213e+02 	1.228006e+01 	1.554385e+01 	3.140828e-02 	3.140574e-02 	3.064165e-02 	6.208720e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.131273e+02 	2.235939e+02 	4.512515e+01 	6.534140e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.861784e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.535687e+02 	6.990820e+02 	5.516361e+01 	9.034978e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.010733e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.415680e+01 	8.539528e+01 	1.190143e+01 	3.933704e+01 	1.859906e-02 	1.859854e-02 	1.843178e-02 	3.676624e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.625830e+02 	5.465468e+02 	2.640674e+01 	5.755700e+01 	2.750171e-02 	2.749814e-02 	2.734147e-02 	5.436480e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.672846e+02 	9.491687e+02 	2.193283e+01 	5.995129e+01 	2.492349e-02 	2.492310e-02 	2.480305e-02 	4.926822e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.333717e+01 	1.190040e+02 	1.854537e+01 	1.712148e+01 	3.259977e-02 	3.259810e-02 	3.208189e-02 	6.444256e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.821091e+01 	1.399587e+02 	4.975583e+01 	7.199196e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.699022e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.557300e+01 	1.383695e+02 	2.904854e+01 	5.374800e+01 	2.664374e-02 	2.664332e-02 	2.651705e-02 	5.266878e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.498261e+01 	1.454100e+02 	3.547686e+01 	8.495055e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	7.865944e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.847061e+01 	1.292789e+02 	1.787895e+01 	1.292932e+01 	3.407611e-02 	3.407383e-02 	3.338263e-02 	6.736095e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.195886e+01 	6.423646e+01 	2.152281e+01 	1.075479e+01 	3.467901e-02 	3.467693e-02 	3.404076e-02 	6.855273e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.879078e+01 	1.297506e+02 	1.245594e+01 	9.850388e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	2.890963e-01 	3.426952e-02 	3.426925e-02 	3.419237e-02 	6.774326e-02 
8.713327e+02 	9.031215e+02 	2.169740e+01 	1.009141e+01 	3.502934e-02 	3.502712e-02 	3.435081e-02 	6.924528e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.912112e+01 	1.341530e+02 	4.666198e+01 	1.836993e+01 	3.434244e-02 	3.434171e-02 	3.411418e-02 	6.788739e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.162752e+02 	5.458181e+02 	1.577471e+01 	1.376816e+01 	3.363577e-02 	3.363333e-02 	3.289683e-02 	6.649048e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.486239e+01 	8.505157e+01 	1.405530e+01 	5.613387e+01 	1.528489e-02 	1.528462e-02 	1.519421e-02 	3.021486e-02 	0.000000e+00 	3.424247e-02 	3.424220e-02 	3.416539e-02 	6.768979e-02 
2.811917e+01 	1.102109e+02 	1.557646e+01 	6.651530e+01 	1.636678e-02 	1.636653e-02 	1.628749e-02 	3.235350e-02 	0.000000e+00 	3.439939e-02 	3.439912e-02 	3.432195e-02 	6.799999e-02 
4.851233e+02 	5.124489e+02 	1.144664e+01 	1.587895e+01 	3.058364e-02 	3.058109e-02 	2.981291e-02 	6.045707e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.631135e+01 	1.641637e+02 	4.701294e+01 	9.083942e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	7.535118e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.721152e+02 	3.791675e+02 	8.811288e+01 	1.893938e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999777e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.377232e+02 	3.392836e+02 	6.556274e+01 	3.599774e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.988643e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.335219e+01 	9.527350e+01 	1.324184e+01 	3.867947e+01 	2.016183e-02 	2.016126e-02 	1.998262e-02 	3.985547e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.729990e+02 	4.733801e+02 	7.011439e+01 	3.026667e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.994991e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.394253e+02 	2.177462e+02 	2.987167e+01 	4.844923e+01 	2.887427e-02 	2.887379e-02 	2.872450e-02 	5.707806e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.714611e+02 	2.089897e+02 	2.048199e+01 	1.704657e+01 	3.331372e-02 	3.331212e-02 	3.282396e-02 	6.585386e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.756270e+01 	6.210999e+01 	2.644837e+01 	1.809893e+01 	3.272565e-02 	3.272454e-02 	3.237510e-02 	6.469136e-02 	0.000000e+00 	3.431215e-02 	3.431188e-02 	3.423491e-02 	6.782753e-02 
5.529639e+01 	8.451922e+01 	1.787391e+01 	1.134892e+01 	3.446722e-02 	3.446470e-02 	3.370323e-02 	6.813407e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.744131e+02 	2.462140e+02 	4.080629e+01 	3.099454e+01 	3.339618e-02 	3.339555e-02 	3.320029e-02 	6.601687e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.145819e+01 	1.084023e+02 	6.045525e+01 	3.648882e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.766032e+01 	7.122381e+01 	1.404706e+01 	2.951642e+01 	2.287620e-02 	2.287538e-02 	2.261800e-02 	4.522119e-02 	0.000000e+00 	3.438408e-02 	3.438380e-02 	3.430667e-02 	6.796971e-02 
5.257279e+01 	1.577347e+02 	8.228010e+01 	2.288183e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.998259e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.420313e+02 	9.716260e+02 	3.133595e+01 	9.825870e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	6.725065e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.626556e+02 	4.040852e+02 	1.624686e+01 	2.518280e+01 	2.900397e-02 	2.900279e-02 	2.863827e-02 	5.733444e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.116439e+01 	1.258858e+02 	6.465689e+01 	1.006456e+01 	3.448090e-02 	3.448029e-02 	3.429025e-02 	6.816111e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.779687e+02 	9.301966e+02 	1.062079e+01 	4.160705e+01 	1.960487e-02 	1.960431e-02 	1.942856e-02 	3.875451e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.763622e+01 	8.892096e+01 	1.112396e+01 	3.016078e+01 	2.131405e-02 	2.131319e-02 	2.104840e-02 	4.213317e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.566817e+02 	9.988031e+02 	2.395745e+01 	1.816389e+01 	3.371841e-02 	3.371707e-02 	3.330369e-02 	6.665385e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.121859e+02 	1.873246e+02 	1.433934e+01 	6.079931e+01 	1.836808e-02 	1.836775e-02 	1.826696e-02 	3.630962e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.323620e+02 	9.732586e+02 	2.533797e+01 	1.555867e+01 	3.427855e-02 	3.427712e-02 	3.383742e-02 	6.776110e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.202167e+01 	1.295438e+02 	1.123567e+01 	2.628649e+01 	2.385163e-02 	2.385049e-02 	2.350225e-02 	4.714938e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.826142e+01 	1.813838e+02 	8.481991e+01 	1.830251e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999441e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.083477e+01 	1.093520e+02 	4.062373e+01 	5.789350e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	8.661502e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.093645e+02 	1.433486e+02 	1.579227e+01 	1.819184e+01 	3.130919e-02 	3.130742e-02 	3.076917e-02 	6.189133e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.101130e+02 	4.241365e+02 	9.727350e+01 	1.675000e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999936e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.083094e+01 	6.180014e+01 	2.071693e+01 	3.025228e+01 	2.449710e-02 	2.449644e-02 	2.428365e-02 	4.842534e-02 	0.000000e+00 	3.412735e-02 	3.412708e-02 	3.405052e-02 	6.746221e-02 
1.591663e+01 	6.910620e+01 	1.807210e+01 	3.511746e+01 	2.208576e-02 	2.208519e-02 	2.190163e-02 	4.365867e-02 	0.000000e+00 	3.427226e-02 	3.427198e-02 	3.419510e-02 	6.774867e-02 
1.635088e+02 	3.288749e+02 	9.840751e+01 	6.695862e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.982874e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.561982e+01 	9.801117e+01 	1.573247e+01 	3.665889e+01 	2.256692e-02 	2.256629e-02 	2.236857e-02 	4.460982e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.106939e+01 	1.041881e+02 	6.438525e+01 	1.873348e+01 	3.435488e-02 	3.434871e-02 	3.413213e-02 	6.791201e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.277625e+02 	7.222149e+02 	5.934726e+01 	3.510513e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.221280e+01 	6.272394e+01 	3.571211e+01 	1.479903e+01 	3.414552e-02 	3.414459e-02 	3.384330e-02 	6.749814e-02 	0.000000e+00 	3.428328e-02 	3.428301e-02 	3.420610e-02 	6.777046e-02 
1.663551e+01 	5.862438e+01 	2.994294e+01 	1.204593e+01 	3.446779e-02 	3.446651e-02 	3.406545e-02 	6.813517e-02 	0.000000e+00 	3.426103e-02 	3.426076e-02 	3.418391e-02 	6.772648e-02 
2.352034e+02 	3.297213e+02 	8.451528e+01 	1.000256e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.479818e+02 	6.423691e+02 	5.265778e+01 	4.172953e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.882591e+02 	4.895100e+02 	1.527659e+01 	8.597432e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	5.869710e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.443724e+02 	8.335528e+02 	3.887559e+01 	5.030474e+01 	3.238804e-02 	3.238539e-02 	3.223728e-02 	6.402400e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.622395e+02 	7.937862e+02 	1.431275e+01 	1.723388e+01 	3.157990e-02 	3.157788e-02 	3.096017e-02 	6.242649e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.016622e+02 	7.119098e+02 	6.174535e+01 	4.850224e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.982775e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.578189e+02 	2.696279e+02 	5.350970e+01 	5.829937e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.942725e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.057267e+02 	1.882337e+02 	5.449128e+01 	2.801567e+01 	3.411367e-02 	3.411312e-02 	3.395082e-02 	6.743516e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.699866e+01 	1.212427e+02 	1.563086e+01 	1.861321e+01 	3.088423e-02 	3.088253e-02 	3.035927e-02 	6.105131e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.887520e+02 	6.598210e+02 	4.236702e+01 	2.870197e+01 	3.382991e-02 	3.382926e-02 	3.362844e-02 	6.687424e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.750474e+01 	5.946259e+01 	2.282335e+01 	1.913451e+01 	3.150953e-02 	3.150836e-02 	3.114045e-02 	6.228739e-02 	0.000000e+00 	3.424573e-02 	3.424546e-02 	3.416864e-02 	6.769624e-02 
1.012084e+02 	1.772321e+02 	2.173528e+01 	5.428848e+01 	2.374762e-02 	2.374720e-02 	2.361906e-02 	4.694378e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.902026e+01 	6.050025e+01 	2.045062e+01 	1.102937e+01 	3.453773e-02 	3.453557e-02 	3.387633e-02 	6.827344e-02 	0.000000e+00 	3.440109e-02 	3.440081e-02 	3.432364e-02 	6.800334e-02 
1.999032e+01 	1.234489e+02 	8.698471e+01 	1.647390e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999008e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.498889e+02 	3.529136e+02 	9.270387e+01 	1.032082e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999980e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.788048e+01 	1.777037e+02 	2.063843e+01 	5.918476e+01 	2.251893e-02 	2.251857e-02 	2.240548e-02 	4.451495e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.158476e+02 	1.704456e+02 	2.365165e+01 	3.094640e+01 	2.990386e-02 	2.990306e-02 	2.965205e-02 	5.911331e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.339175e+02 	3.608957e+02 	8.300793e+01 	4.397027e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.995414e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.420324e+02 	1.807703e+02 	1.224349e+01 	2.649442e+01 	2.505496e-02 	2.505383e-02 	2.470504e-02 	4.952811e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.134377e+02 	8.512571e+02 	2.572584e+01 	1.209356e+01 	3.473765e-02 	3.473601e-02 	3.423225e-02 	6.866866e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.446578e+01 	1.632428e+02 	5.242450e+01 	1.635253e+01 	3.444415e-02 	3.444346e-02 	3.423074e-02 	6.808846e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.801253e+02 	4.360052e+02 	6.684515e+01 	8.903480e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.317943e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.180199e+01 	1.170371e+02 	2.371102e+01 	6.152406e+01 	2.197628e-02 	2.197308e-02 	2.184663e-02 	4.344224e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.059901e+01 	1.193322e+02 	1.538411e+01 	1.334912e+01 	3.341010e-02 	3.340757e-02 	3.264287e-02 	6.604438e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.240937e+01 	1.282058e+02 	2.480507e+01 	1.099132e+01 	3.481237e-02 	3.481059e-02 	3.426203e-02 	6.881636e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.163790e+02 	8.403487e+02 	4.928781e+01 	7.468196e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.894229e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.874221e+01 	1.445919e+02 	4.454833e+01 	8.130134e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.183495e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.057415e+01 	1.570254e+02 	5.590158e+01 	9.054967e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	7.610774e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.237911e+01 	9.863482e+01 	1.292775e+01 	2.332796e+01 	2.631930e-02 	2.631799e-02 	2.591383e-02 	5.202744e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.460997e+02 	7.411714e+02 	7.114878e+01 	2.392293e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.933767e+02 	3.751252e+02 	3.240428e+01 	4.934427e+01 	3.024556e-02 	3.024508e-02 	3.009897e-02 	5.978877e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.871812e+01 	6.983361e+01 	1.299004e+01 	2.812546e+01 	2.273656e-02 	2.273567e-02 	2.245585e-02 	4.494515e-02 	0.000000e+00 	3.438408e-02 	3.438381e-02 	3.430668e-02 	6.796972e-02 
1.079923e+01 	9.364546e+01 	4.139826e+01 	4.144797e+01 	2.940845e-02 	2.940801e-02 	2.926547e-02 	5.813401e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.665297e+01 	1.282505e+02 	5.091053e+01 	2.068695e+01 	3.426402e-02 	3.426339e-02 	3.406340e-02 	6.773240e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.658632e+02 	7.531020e+02 	6.541724e+01 	2.182166e+01 	3.437011e-02 	3.436643e-02 	3.419033e-02 	6.794209e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.348746e+02 	3.133770e+02 	6.612687e+01 	1.237559e+01 	3.444681e-02 	3.444621e-02 	3.426870e-02 	6.809372e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.208514e+02 	3.508302e+02 	1.677780e+01 	1.320108e+01 	3.400639e-02 	3.400398e-02 	3.327826e-02 	6.722311e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.483927e+01 	8.434253e+01 	2.922768e+01 	4.027558e+01 	2.591997e-02 	2.591949e-02 	2.576441e-02 	5.123805e-02 	0.000000e+00 	3.440169e-02 	3.440141e-02 	3.432424e-02 	6.800452e-02 
7.506490e+02 	8.441090e+02 	1.714907e+01 	7.631084e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.796242e+02 	2.299996e+02 	1.136910e+01 	3.900623e+01 	2.030226e-02 	2.030165e-02 	2.011060e-02 	4.013307e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.383207e+01 	8.308527e+01 	3.011319e+01 	2.914001e+01 	3.042297e-02 	3.042227e-02 	3.019966e-02 	6.013947e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.278686e+02 	2.777780e+02 	2.000840e+01 	2.990098e+01 	2.914246e-02 	2.914157e-02 	2.886350e-02 	5.760816e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.920218e+02 	5.548488e+02 	3.892183e+01 	2.390525e+01 	3.399816e-02 	3.399740e-02 	3.375982e-02 	6.720685e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.682519e+01 	8.849540e+01 	2.371903e+01 	1.795118e+01 	3.307784e-02 	3.307653e-02 	3.267161e-02 	6.538756e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.208258e+02 	2.661353e+02 	8.483756e+01 	6.047198e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.982635e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.454280e+02 	2.008558e+02 	2.053906e+01 	3.488874e+01 	2.760881e-02 	2.760807e-02 	2.738070e-02 	5.457649e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.632825e+02 	7.268415e+02 	4.403486e+01 	1.952412e+01 	3.436071e-02 	3.435995e-02 	3.412344e-02 	6.792352e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.864242e+02 	2.700414e+02 	4.626926e+01 	3.734794e+01 	3.345483e-02 	3.345029e-02 	3.325662e-02 	6.613280e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.486341e+01 	5.078646e+01 	2.501665e+01 	1.090639e+01 	3.453969e-02 	3.453805e-02 	3.402673e-02 	6.827733e-02 	0.000000e+00 	3.406650e-02 	3.406623e-02 	3.398981e-02 	6.734193e-02 
4.084590e+01 	1.461318e+02 	6.111382e+01 	4.417211e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.949935e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.019409e+01 	3.772550e+01 	1.435769e+01 	1.317372e+01 	3.105812e-02 	3.105581e-02 	3.034198e-02 	6.139499e-02 	0.000000e+00 	3.358835e-02 	3.358809e-02 	3.351274e-02 	6.639675e-02 
7.585198e+02 	8.004559e+02 	2.004644e+01 	2.188968e+01 	3.197946e-02 	3.197817e-02 	3.158349e-02 	6.321628e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.467492e+01 	9.715482e+01 	1.045581e+01 	2.202409e+01 	2.483153e-02 	2.483002e-02 	2.437188e-02 	4.908643e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.486796e+01 	9.110078e+01 	3.272974e+01 	4.350308e+01 	2.660252e-02 	2.660208e-02 	2.645941e-02 	5.258730e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.633631e+02 	2.299546e+02 	5.481041e+01 	1.178109e+01 	3.451659e-02 	3.451588e-02 	3.429287e-02 	6.823167e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.749465e+01 	1.665346e+02 	5.823629e+01 	4.080370e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.941230e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.132122e+01 	1.416095e+02 	7.808857e+01 	5.219973e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.956838e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.008016e+02 	5.345383e+02 	1.382716e+01 	1.990952e+01 	2.992765e-02 	2.992593e-02 	2.940319e-02 	5.916032e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.226369e+01 	8.117746e+01 	2.073618e+01 	1.817760e+01 	3.230661e-02 	3.230518e-02 	3.186623e-02 	6.386301e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.148020e+01 	1.056694e+02 	6.087047e+01 	3.331870e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.332837e+02 	4.961058e+02 	4.134563e+01 	2.147644e+01 	3.422376e-02 	3.422299e-02 	3.398383e-02 	6.765280e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.778042e+01 	6.124851e+01 	1.152197e+01 	1.194612e+01 	3.233063e-02 	3.232711e-02 	3.127109e-02 	6.391048e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.025479e+02 	8.575205e+02 	1.666432e+01 	3.830825e+01 	2.516949e-02 	2.516881e-02 	2.495853e-02 	4.975449e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
